job_name,order_id,folder,status,held,deleted,cyclic,startTime,endTime,orderDate,description,application,estimatedStartTime,estimatedEndTime
EBIETLBCORE_FED_LRF_INC,4qobj,EBIETLBCORE,Ended OK,0,0,0,7/8/2022 2:04,7/8/2022 2:05,220708,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4muhv,EBIETLBCORE,Ended OK,0,0,0,7/4/2022 9:00,7/4/2022 9:12,220704,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4jzg6,EBIETLBCORE,Ended OK,0,0,0,7/1/2022 9:00,7/1/2022 9:07,220701,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4nsoi,EBIETLBCORE,Ended OK,0,0,0,7/5/2022 9:00,7/5/2022 9:06,220705,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_EMC_SOHD_SOLN_INC_BASE_MD,4bajk,EBIETLBCORE,Wait User,0,1,0,,,220622,LOAD  DATA TO EMC INC TO BASE TABLES,EBIETLBCORE,6/22/2022 15:50,6/22/2022 15:52
EBIETLBCORE_FED_LRF_INC,4shpl,EBIETLBCORE,Ended OK,0,0,0,7/10/2022 1:43,7/10/2022 1:44,220710,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_EMC_SOHD_SOLN_INC_BASE_MD,4oqee,EBIETLBCORE,Wait User,0,1,0,,,220706,LOAD  DATA TO EMC INC TO BASE TABLES,EBIETLBCORE,7/6/2022 15:50,7/6/2022 15:52
EBIETLBCORE_EMC_SOHD_SOLN_INC_BASE_MD,4j0jk,EBIETLBCORE,Wait User,0,1,0,,,220630,LOAD  DATA TO EMC INC TO BASE TABLES,EBIETLBCORE,6/30/2022 15:50,6/30/2022 15:52
EBIETLBSLS_AFFINITY_SP1_PRD,4h8gi,EBIETLBSLS,Ended OK,0,0,0,6/28/2022 2:09,6/28/2022 2:10,220628,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_FED_LRF_INC,4c97g,EBIETLBCORE,Ended OK,0,0,0,6/23/2022 2:15,6/23/2022 2:17,220623,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_EMC_SOHD_SOLN_INC_BASE_MD,4kxmy,EBIETLBCORE,Wait User,0,1,0,,,220702,LOAD  DATA TO EMC INC TO BASE TABLES,EBIETLBCORE,7/2/2022 15:50,7/2/2022 15:52
EBIETLBCORE_FED_LRF_INC,4g299,EBIETLBCORE,Ended OK,0,0,0,6/27/2022 2:03,6/27/2022 2:07,220627,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4e6kz,EBIETLBCORE,Ended OK,0,0,0,6/25/2022 9:00,6/25/2022 9:05,220625,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,46srm,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_FED_LRF_INC,4lvgj,EBIETLBCORE,Ended OK,0,0,0,7/3/2022 6:14,7/3/2022 6:15,220703,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4f4at,EBIETLBCORE,Ended OK,0,0,0,6/26/2022 9:00,6/26/2022 9:04,220626,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,47k8t,EBIETLBCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4rqpk,EBIETLBCORE,Ended OK,0,0,0,7/9/2022 9:00,7/9/2022 9:06,220709,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,7/9/2022 9:00,7/9/2022 9:06
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4d7mh,EBIETLBCORE,Ended OK,0,0,0,6/24/2022 9:00,6/24/2022 9:06,220624,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,45lw5,EBIETLBCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,48hoc,EBIETLBCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_FED_LRF_INC,4ac5u,EBIETLBCORE,Ended OK,0,0,0,6/21/2022 2:18,6/21/2022 2:21,220621,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,49f9i,EBIETLBCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4i6zd,EBIETLBSLS,Ended OK,0,0,0,6/29/2022 2:09,6/29/2022 2:10,220629,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLPCORE_PKG_EMC_ORD_PKG,4ppgc,EBIETLPCORE,Ended OK,0,0,0,7/7/2022 4:10,7/7/2022 4:11,220707,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4qod4,EBIETLBCORE,Ended OK,0,0,0,7/8/2022 9:00,7/8/2022 9:06,220708,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_FED_LRF_INC,4mug8,EBIETLBCORE,Ended OK,0,0,0,7/4/2022 5:48,7/4/2022 5:52,220704,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_FED_LRF_INC,4jzej,EBIETLBCORE,Ended OK,0,0,0,7/1/2022 2:11,7/1/2022 2:13,220701,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_FED_LRF_INC,4nsmv,EBIETLBCORE,Ended OK,0,0,0,7/5/2022 2:13,7/5/2022 2:16,220705,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4bihl,EBIETLBSLS,Ended OK,0,0,0,6/22/2022 2:10,6/22/2022 2:11,220622,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4shr6,EBIETLBCORE,Wait Condition,0,0,0,,,220710,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,7/10/2022 9:00,7/10/2022 9:06
EBIETLBCORE_FED_LRF_INC,4oqh2,EBIETLBCORE,Ended OK,0,0,0,7/6/2022 2:19,7/6/2022 2:26,220706,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4j0nv,EBIETLBCORE,Ended OK,0,0,0,6/30/2022 9:00,6/30/2022 9:06,220630,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_FED_LRF_INC,4h3fz,EBIETLBCORE,Ended OK,0,0,0,6/28/2022 2:00,6/28/2022 2:03,220628,TO LOAD DATA FROM COLLECTION SERVER TO LRF FILE TO INC TABLES,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4c993,EBIETLBCORE,Ended OK,0,0,0,6/23/2022 9:00,6/23/2022 9:13,220623,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4kxr9,EBIETLBCORE,Ended OK,0,0,0,7/2/2022 7:00,7/2/2022 7:07,220702,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4g2aw,EBIETLBCORE,Ended OK,0,0,0,6/27/2022 9:00,6/27/2022 9:05,220627,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4ebbg,EBIETLBSLS,Ended OK,0,0,0,6/25/2022 2:08,6/25/2022 2:09,220625,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,46m7l,EBIETLBCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLPCORE_DELL_TO_EMC_LCL_CHNL_CUST_RSTMNT_APJ,4lx75,EBIETLPCORE,Ended OK,0,0,0,7/3/2022 13:51,7/3/2022 13:53,220703,DELL to EMC local channel customer restatement for APJ,EBIETLPCORE,,
EBIETLPCORE_DELL_TO_EMC_LCL_CHNL_CUST_RSTMNT_APJ,4f636,EBIETLPCORE,Ended OK,0,0,0,6/26/2022 12:14,6/26/2022 12:17,220626,DELL to EMC local channel customer restatement for APJ,EBIETLPCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,47qs3,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4rp8t,EBIETLBSLS,Ended OK,0,0,0,7/9/2022 2:08,7/9/2022 2:09,220709,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLPCORE_DELL_TO_EMC_LCL_CHNL_CUST_RSTMNT_AMER,4da27,EBIETLPCORE,Ended OK,0,0,0,6/24/2022 3:52,6/24/2022 3:56,220624,DELL to EMC local channel customer restatement for AMER,EBIETLPCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,45t7l,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,HOUSEHOLD ROLLUP,EBIETLBSLS,6/16/2022 2:09,6/16/2022 2:11
EBIETLPCORE_DELL_TO_EMC_LCL_CHNL_CUST_RSTMNT_APJ,48kb1,EBIETLPCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,DELL to EMC local channel customer restatement for APJ,EBIETLPCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4ac7h,EBIETLBCORE,Ended OK,0,0,0,6/21/2022 9:00,6/21/2022 9:06,220621,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,49lqd,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4i27z,EBIETLBCORE,Ended OK,0,0,0,6/29/2022 9:00,6/29/2022 9:07,220629,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4pw44,EBIETLBCORE,Ended OK,0,0,0,7/7/2022 9:00,7/7/2022 9:07,220707,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4qm1q,EBIETLBSLS,Ended OK,0,0,0,7/8/2022 2:08,7/8/2022 2:09,220708,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4my05,EBIETLBSLS,Ended OK,0,0,0,7/4/2022 9:05,7/4/2022 9:06,220704,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4k44l,EBIETLBSLS,Ended OK,0,0,0,7/1/2022 3:42,7/1/2022 3:43,220701,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4nw81,EBIETLBSLS,Ended OK,0,0,0,7/5/2022 2:09,7/5/2022 2:10,220705,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4banv,EBIETLBCORE,Ended OK,0,0,0,6/22/2022 9:00,6/22/2022 9:05,220622,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4sknm,EBIETLBSLS,Ended OK,0,0,0,7/10/2022 2:04,7/10/2022 2:05,220710,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4oqip,EBIETLBCORE,Ended OK,0,0,0,7/6/2022 9:00,7/6/2022 9:07,220706,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4j5bl,EBIETLBSLS,Ended OK,0,0,0,6/30/2022 2:08,6/30/2022 2:09,220630,HOUSEHOLD ROLLUP,EBIETLBSLS,6/30/2022 2:08,6/30/2022 2:09
EBIETLBCORE_ITM_DOMINO_SRC_LRF_SET1,4h3hm,EBIETLBCORE,Ended OK,0,0,0,6/28/2022 9:00,6/28/2022 9:05,220628,Extract data from SRC(Domino) to item's LRF,EBIETLBCORE,,
EBIETLPCORE_DELL_TO_EMC_LCL_CHNL_CUST_RSTMNT_AMER,4ccwc,EBIETLPCORE,Ended OK,0,0,0,6/23/2022 3:47,6/23/2022 3:51,220623,DELL to EMC local channel customer restatement for AMER,EBIETLPCORE,,
EBIETLBSLS_AFFINITY_SP1_PRD,4l19i,EBIETLBSLS,Ended OK,0,0,0,7/2/2022 2:08,7/2/2022 2:09,220702,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4g71f,EBIETLBSLS,Ended OK,0,0,0,6/27/2022 1:46,6/27/2022 1:47,220627,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4ebbh,EBIETLBSLS,Ended OK,0,0,0,6/25/2022 8:56,6/25/2022 8:57,220625,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,46srn,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4lz16,EBIETLBSLS,Ended OK,0,0,0,7/3/2022 2:03,7/3/2022 2:04,220703,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4f8yu,EBIETLBSLS,Ended OK,0,0,0,6/26/2022 2:02,6/26/2022 2:03,220626,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,47qs4,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4rp8u,EBIETLBSLS,Ended OK,0,0,0,7/9/2022 8:20,7/9/2022 8:21,220709,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4demh,EBIETLBSLS,Ended OK,0,0,0,6/24/2022 2:09,6/24/2022 2:10,220624,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,45t7m,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,48o7m,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4ak3o,EBIETLBSLS,Ended OK,0,0,0,6/21/2022 7:30,6/21/2022 7:31,220621,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,49lqe,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4i6ze,EBIETLBSLS,Ended OK,0,0,0,6/29/2022 3:24,6/29/2022 3:25,220629,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4prqq,EBIETLBSLS,Ended OK,0,0,0,7/7/2022 2:08,7/7/2022 2:09,220707,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4qm1r,EBIETLBSLS,Ended OK,0,0,0,7/8/2022 7:28,7/8/2022 7:29,220708,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4my06,EBIETLBSLS,Ended OK,0,0,0,7/4/2022 9:35,7/4/2022 9:37,220704,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4k44m,EBIETLBSLS,Ended OK,0,0,0,7/1/2022 3:52,7/1/2022 3:53,220701,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4nw82,EBIETLBSLS,Ended OK,0,0,0,7/5/2022 7:58,7/5/2022 7:59,220705,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4bihm,EBIETLBSLS,Ended OK,0,0,0,6/22/2022 3:54,6/22/2022 3:55,220622,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4sknn,EBIETLBSLS,Wait Condition,0,0,0,,,220710,HOUSEHOLD ROLLUP,EBIETLBSLS,7/10/2022 5:58,7/10/2022 5:59
EBIETLBSLS_AFFINITY_SP2_PRD,4oubv,EBIETLBSLS,Ended OK,0,0,0,7/6/2022 4:03,7/6/2022 4:04,220706,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4j5bn,EBIETLBSLS,Ended OK,0,0,0,6/30/2022 1:46,6/30/2022 1:47,220630,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4h8gj,EBIETLBSLS,Ended OK,0,0,0,6/28/2022 3:51,6/28/2022 3:52,220628,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP1_PRD,4cfwi,EBIETLBSLS,Ended OK,0,0,0,6/23/2022 2:10,6/23/2022 2:11,220623,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4l19j,EBIETLBSLS,Ended OK,0,0,0,7/2/2022 4:20,7/2/2022 4:21,220702,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4g71g,EBIETLBSLS,Ended OK,0,0,0,6/27/2022 1:45,6/27/2022 1:46,220627,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4ebbi,EBIETLBSLS,Ended OK,0,0,0,6/25/2022 2:01,6/25/2022 2:02,220625,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,46sro,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4lz17,EBIETLBSLS,Ended OK,0,0,0,7/3/2022 7:09,7/3/2022 7:10,220703,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4f8yv,EBIETLBSLS,Ended OK,0,0,0,6/26/2022 3:12,6/26/2022 3:13,220626,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,47qs5,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4rp8v,EBIETLBSLS,Ended OK,0,0,0,7/9/2022 1:46,7/9/2022 1:47,220709,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4demi,EBIETLBSLS,Ended OK,0,0,0,6/24/2022 9:51,6/24/2022 9:52,220624,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,45t7n,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,48o7n,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4ak3p,EBIETLBSLS,Ended OK,0,0,0,6/21/2022 1:47,6/21/2022 1:48,220621,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,49lqf,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4i6zf,EBIETLBSLS,Ended OK,0,0,0,6/29/2022 1:46,6/29/2022 1:47,220629,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4prqr,EBIETLBSLS,Ended OK,0,0,0,7/7/2022 3:29,7/7/2022 3:30,220707,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4qm1s,EBIETLBSLS,Ended OK,0,0,0,7/8/2022 1:46,7/8/2022 1:47,220708,HOUSEHOLD ROLLUP,EBIETLBSLS,7/8/2022 1:46,7/8/2022 1:47
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4my07,EBIETLBSLS,Ended OK,0,0,0,7/4/2022 9:06,7/4/2022 9:09,220704,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4k44n,EBIETLBSLS,Ended OK,0,0,0,7/1/2022 3:43,7/1/2022 3:44,220701,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4nw83,EBIETLBSLS,Ended OK,0,0,0,7/5/2022 1:46,7/5/2022 1:47,220705,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4bihn,EBIETLBSLS,Ended OK,0,0,0,6/22/2022 1:49,6/22/2022 1:50,220622,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4skno,EBIETLBSLS,Ended OK,0,0,0,7/10/2022 1:46,7/10/2022 1:47,220710,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4oubw,EBIETLBSLS,Ended OK,0,0,0,7/6/2022 1:50,7/6/2022 1:51,220706,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4j5bo,EBIETLBSLS,Ended OK,0,0,0,6/30/2022 1:45,6/30/2022 1:46,220630,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4h8gk,EBIETLBSLS,Ended OK,0,0,0,6/28/2022 1:50,6/28/2022 1:51,220628,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_SP2_PRD,4cfwj,EBIETLBSLS,Ended OK,0,0,0,6/23/2022 7:07,6/23/2022 7:08,220623,HOUSEHOLD ROLLUP,EBIETLBSLS,6/23/2022 7:07,6/23/2022 7:08
EBIETLPCORE_DELL_TO_EMC_LCL_CHNL_CUST_RSTMNT_AMER,4kzfj,EBIETLPCORE,Ended OK,0,0,0,7/2/2022 5:09,7/2/2022 5:15,220702,DELL to EMC local channel customer restatement for AMER,EBIETLPCORE,,
EBIETLBSLS_AFFINITY_SP2_PRD,4g71e,EBIETLBSLS,Ended OK,0,0,0,6/27/2022 3:48,6/27/2022 3:49,220627,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4ebbj,EBIETLBSLS,Ended OK,0,0,0,6/25/2022 2:00,6/25/2022 2:01,220625,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,46srp,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4lz18,EBIETLBSLS,Ended OK,0,0,0,7/3/2022 1:49,7/3/2022 1:50,220703,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4f8yw,EBIETLBSLS,Ended OK,0,0,0,6/26/2022 1:46,6/26/2022 1:47,220626,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,47qs6,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4rp8w,EBIETLBSLS,Ended OK,0,0,0,7/9/2022 1:45,7/9/2022 1:46,220709,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4demj,EBIETLBSLS,Ended OK,0,0,0,6/24/2022 1:55,6/24/2022 1:56,220624,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,45t7o,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,48o7o,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4ak3q,EBIETLBSLS,Ended OK,0,0,0,6/21/2022 1:46,6/21/2022 1:47,220621,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,49lqg,EBIETLBSLS,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4i6zg,EBIETLBSLS,Ended OK,0,0,0,6/29/2022 1:45,6/29/2022 1:46,220629,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFINITYTML01,4prqs,EBIETLBSLS,Ended OK,0,0,0,7/7/2022 1:48,7/7/2022 1:49,220707,HOUSEHOLD ROLLUP,EBIETLBSLS,,
EBIETLBSLS_AFFINITY_USAFFRML01,4qm1t,EBIETLBSLS,Ended OK,0,0,0,7/8/2022 1:45,7/8/2022 1:46,220708,HOUSEHOLD ROLLUP,EBIETLBSLS,,
